epoch 0, processed 0 samples, lr 0.0000001000
Epoch: [2][1050/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 1.6665 (9.0697)	
Epoch: [2][1080/1445]	Time 0.021 (0.023)	Data 0.002 (0.003)	Loss 4.3318 (9.1486)	
Epoch: [2][1110/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 112.9422 (9.1649)	
Epoch: [2][1140/1445]	Time 0.021 (0.023)	Data 0.002 (0.003)	Loss 2.3907 (9.3060)	
Epoch: [2][1170/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 30.0159 (9.4523)	
Epoch: [2][1200/1445]	Time 0.021 (0.023)	Data 0.002 (0.002)	Loss 4.3044 (9.3848)	
Epoch: [2][1230/1445]	Time 0.023 (0.023)	Data 0.003 (0.002)	Loss 4.4859 (9.2837)	
Epoch: [2][1260/1445]	Time 0.023 (0.023)	Data 0.002 (0.002)	Loss 10.0788 (9.3889)	
Epoch: [2][1290/1445]	Time 0.023 (0.023)	Data 0.002 (0.002)	Loss 2.8445 (9.4887)	
Epoch: [2][1320/1445]	Time 0.023 (0.023)	Data 0.002 (0.002)	Loss 6.7006 (9.4383)	
Epoch: [2][1350/1445]	Time 0.023 (0.023)	Data 0.002 (0.002)	Loss 5.6256 (9.3586)	
Epoch: [2][1380/1445]	Time 0.023 (0.023)	Data 0.002 (0.002)	Loss 10.2766 (9.5089)	
Epoch: [2][1410/1445]	Time 0.023 (0.023)	Data 0.002 (0.002)	Loss 2.3969 (9.4506)	
Epoch: [2][1440/1445]	Time 0.022 (0.023)	Data 0.002 (0.002)	Loss 7.2364 (9.3883)	
begin test
 * MAE 40.062 
 * best MAE 40.062 
epoch 3, processed 4335 samples, lr 0.0000001000
Epoch: [3][0/1445]	Time 0.128 (0.128)	Data 0.111 (0.111)	Loss 13.2240 (13.2240)	
Epoch: [3][30/1445]	Time 0.023 (0.026)	Data 0.003 (0.006)	Loss 7.1150 (13.4247)	
Epoch: [3][60/1445]	Time 0.023 (0.024)	Data 0.003 (0.005)	Loss 2.9760 (11.3042)	
Epoch: [3][90/1445]	Time 0.029 (0.024)	Data 0.003 (0.004)	Loss 1.2944 (9.8400)	
Epoch: [3][120/1445]	Time 0.023 (0.024)	Data 0.003 (0.004)	Loss 1.6279 (9.2242)	
Epoch: [3][150/1445]	Time 0.023 (0.023)	Data 0.003 (0.004)	Loss 9.8824 (9.5443)	
Epoch: [3][180/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 3.5864 (10.1096)	
Epoch: [3][210/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 5.2553 (10.8345)	
Epoch: [3][240/1445]	Time 0.022 (0.023)	Data 0.003 (0.003)	Loss 7.0886 (10.6496)	
Epoch: [3][270/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 5.5378 (10.6836)	
Epoch: [3][300/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 4.9973 (10.5320)	
Epoch: [3][330/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 6.6223 (10.3032)	
Epoch: [3][360/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 2.0278 (10.0167)	
Epoch: [3][390/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 3.3540 (9.6659)	
Epoch: [3][420/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 5.4185 (9.9969)	
Epoch: [3][450/1445]	Time 0.022 (0.023)	Data 0.003 (0.003)	Loss 14.4745 (10.2238)	
Epoch: [3][480/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 4.5482 (10.3976)	
Epoch: [3][510/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 1.7703 (10.1347)	
Epoch: [3][540/1445]	Time 0.021 (0.023)	Data 0.002 (0.003)	Loss 2.8589 (9.9280)	
Epoch: [3][570/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 5.6604 (9.6926)	
Epoch: [3][600/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 1.9542 (9.6121)	
Epoch: [3][630/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 13.9801 (9.5835)	
Epoch: [3][660/1445]	Time 0.023 (0.023)	Data 0.004 (0.003)	Loss 3.8413 (9.7091)	
Epoch: [3][690/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 4.7982 (9.6102)	
Epoch: [3][720/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 8.0892 (9.4758)	
Epoch: [3][750/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 6.2014 (9.5509)	
Epoch: [3][780/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 2.3406 (9.4309)	
Epoch: [3][810/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 9.8465 (9.5993)	
Epoch: [3][840/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 7.2672 (9.7682)	
Epoch: [3][870/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 6.3328 (9.8579)	
Epoch: [3][900/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 2.6616 (9.7297)	
Epoch: [3][930/1445]	Time 0.022 (0.023)	Data 0.003 (0.003)	Loss 1.5078 (9.6627)	
Epoch: [3][960/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 2.8524 (9.6337)	
Epoch: [3][990/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 1.8519 (9.5851)	
Epoch: [3][1020/1445]	Time 0.025 (0.023)	Data 0.002 (0.003)	Loss 9.4280 (9.5489)	
Epoch: [3][1050/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 2.1723 (9.6406)	
Epoch: [3][1080/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 2.0905 (9.6462)	
Epoch: [3][1110/1445]	Time 0.021 (0.023)	Data 0.003 (0.003)	Loss 16.0907 (9.6436)	
Epoch: [3][1140/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 6.9080 (9.5405)	
Epoch: [3][1170/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 3.1074 (9.5820)	
Epoch: [3][1200/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 7.3442 (9.7434)	
Epoch: [3][1230/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 5.6718 (9.7199)	
Epoch: [3][1260/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 7.7398 (9.6718)	
Epoch: [3][1290/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 4.3845 (9.7137)	
Epoch: [3][1320/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 1.9357 (9.5968)	
Epoch: [3][1350/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 1.7118 (9.5261)	
Epoch: [3][1380/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 4.8310 (9.5382)	
Epoch: [3][1410/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 2.0691 (9.4596)	
Epoch: [3][1440/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 1.0154 (9.3890)	
begin test
 * MAE 39.603 
 * best MAE 39.603 
epoch 4, processed 5780 samples, lr 0.0000001000
Epoch: [4][0/1445]	Time 0.234 (0.234)	Data 0.218 (0.218)	Loss 2.1444 (2.1444)	
Epoch: [4][30/1445]	Time 0.023 (0.030)	Data 0.002 (0.010)	Loss 116.7918 (10.8356)	
Epoch: [4][60/1445]	Time 0.023 (0.026)	Data 0.002 (0.006)	Loss 2.5989 (9.0394)	
Epoch: [4][90/1445]	Time 0.023 (0.025)	Data 0.002 (0.005)	Loss 3.2495 (8.9132)	
Epoch: [4][120/1445]	Time 0.025 (0.025)	Data 0.003 (0.004)	Loss 1.1943 (8.2494)	
